,sid,actions,action_times,game_time,n_actions,game_time_to_first_action,game_type,env_type,distr_type,centering_type,game_idx,gave_up,is_tutorial
1484,pr6wdgb8vc,"[4, 4, 4, 4, 1, 1, 4, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 1, 4, 1, 1, 4, 1, 2, 2, 4, 3, 3, 3, 3, 3, 4, 4, 1, 3, 3, 4, -1, 4, 4, 4, 4, 1, 1, 4, 1, 2, 2, 2, 2, 2, 3, 3, 3, 4, 4, 1, 1, 4, 1, 2, 2, 4, 4, 4, 4, 4, 2, 2, 3, 3, 3, 4, 4, 3, 3, 3, 3, 4, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 4, 3, 3, -1, 3, 3, 3, 3, 3, 4, 1, 1, 1, 1, 4, 4, 1, 4, 1, 1, 4, 1, 2, 2, 2, 2, 2, 3, 3, 3, 4, 4, 3, 4, 1, 1, 1, 4, 1, 2, 2, 2, 2, 4, 4, 4, 4, 2, 3, 3, 3, 3, 1, 1, 4, 3, 3, 3, 3, 3, 4, 4]","[40.577, 41.112, 41.546, 42.028, 44.093, 45.291, 46.494, 46.86, 48.276, 48.616, 49.145, 49.644, 50.127, 52.1, 52.476, 52.881, 53.739, 54.353, 54.988, 55.788, 56.706, 57.862, 59.2, 60.029, 60.771, 61.198, 63.073, 63.783, 64.905, 65.771, 66.742, 67.227, 72.143, 73.364, 74.363, 75.965, 77.364, 78.775, 82.636, 85.004, 85.996, 86.91, 87.351, 88.773, 89.834, 90.842, 91.246, 92.634, 93.015, 93.671, 94.128, 94.632, 95.923, 96.253, 97.789, 98.694, 100.266, 100.813, 101.504, 102.518, 103.761, 104.822, 105.192, 106.856, 107.368, 108.272, 110.933, 111.889, 113.445, 113.959, 115.482, 115.837, 116.339, 117.509, 118.951, 121.168, 121.581, 122.351, 123.385, 124.541, 125.82, 126.671, 127.255, 129.965, 130.621, 130.973, 131.521, 132.112, 132.44, 133.705, 134.285, 134.692, 135.029, 136.384, 144.965, 145.979, 152.967, 173.76, 174.318, 174.744, 175.213, 176.019, 177.056, 177.467, 178.502, 179.782, 182.174, 186.798, 187.87, 189.085, 190.398, 191.706, 193.543, 194.594, 196.157, 197.277, 197.774, 198.253, 199.052, 199.768, 201.319, 202.184, 205.64, 206.926, 207.632, 209.117, 209.758, 210.336, 210.804, 211.174, 212.235, 212.978, 213.845, 214.243, 214.756, 216.314, 218.37, 218.936, 219.572, 219.952, 221.434, 222.872, 223.243, 223.799, 224.167, 225.493, 227.986, 234.045, 235.279, 235.786, 236.324, 236.792, 237.215, 238.287, 238.647]",239.208,155,40.577,Env4D1,Env4,1,win,3,0,False
1485,6uby2db1xj,"[4, 2, 2, 2, 2, 1, 4, 4, 4, 3, 4, 3, 3, 3, -1, 3, 3, 3, 2, 1, 1, 2, 1, 4, 3, 4, 1, 2, 2, 2, 4, 2, 1, 4, 4, 3, -1, 1, 3, 3, 3, 3, 2, 1, 2, 1, 4, 3, 4, 1, 1, 3, 2, 2, 2, 1, 4, 2, 1, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, -1, 2, 2, 1, 1, 2, 4, 2, 3, 3, 3, 3, 4, 3, 1, 4, 4, 2, 3, 4, 4, 4, 1, 2, 3, 2, 1, 1, 1, 1, 1, 3, 2, 2, 2, 1, 1, 4, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 2, 1, 1, 2, 1, 4, 4, 3, 3, 3, 3, 4, 1, 1, 3, 2, 2, 3]","[10.202, 12.024, 12.744, 13.574, 14.497, 14.954, 15.569, 16.098, 16.777, 17.533, 18.206, 18.855, 19.369, 20.152, 21.807, 28.783, 29.357, 29.939, 30.533, 31.284, 31.922, 32.818, 33.615, 34.212, 34.948, 35.508, 36.113, 37.056, 37.958, 38.781, 39.933, 40.797, 41.533, 42.23, 42.834, 44.976, 46.781, 47.903, 49.336, 50.176, 51.237, 51.811, 52.571, 53.497, 54.022, 59.209, 60.013, 60.688, 61.216, 61.684, 62.468, 63.089, 64.149, 64.78, 65.411, 66.179, 67.7, 68.461, 68.97, 69.553, 83.537, 84.931, 85.969, 86.454, 87.335, 87.937, 88.638, 89.546, 90.159, 90.769, 91.582, 95.395, 96.578, 97.543, 98.604, 99.505, 101.065, 101.92, 105.237, 105.787, 106.561, 107.683, 108.429, 109.269, 110.508, 111.181, 112.516, 113.446, 114.103, 114.579, 115.182, 115.749, 116.351, 117.058, 117.755, 120.169, 120.96, 121.833, 124.23, 124.773, 125.496, 126.231, 126.77, 127.384, 128.0, 128.707, 129.392, 130.038, 130.987, 131.516, 132.033, 132.505, 133.052, 133.691, 134.272, 134.82, 136.678, 137.436, 138.118, 138.991, 140.132, 141.112, 142.266, 143.078, 144.295, 144.955, 146.647, 147.23, 147.763, 148.263, 148.85, 149.685, 150.237, 150.848, 152.761, 153.478, 153.939, 156.776]",157.222,138,10.202,Env9D0,Env9,0,"float,win",7,0,False
1486,6uby2db1xj,"[3, 1, 1, 4, 1, 1, 1, 2, 3, 3, 3, 2, 2, 3, 3, 3, 4, 4, 4, 2, 2, 1, 1, 1, 4, 3, 3, 2, 3, 4, 4, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3]","[47.579, 48.676, 49.291, 49.974, 50.807, 51.476, 52.105, 52.73, 53.467, 54.077, 55.346, 56.03, 56.756, 57.283, 57.808, 58.425, 59.105, 59.727, 60.54, 62.166, 62.671, 63.312, 64.242, 65.83, 66.563, 67.444, 68.584, 69.299, 69.932, 70.722, 71.245, 72.304, 72.826, 73.484, 73.957, 74.561, 75.118, 75.751, 76.3, 76.983, 77.912, 78.589, 79.076, 79.642, 80.171, 80.787, 81.286, 81.848, 82.696, 83.68, 84.166, 84.74, 85.286]",85.795,53,47.579,Env11D1,Env11,1,"replace,win",8,0,False
1487,go3sra19mj,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 1, 2, 2, 2, 2, 2, 3, 2, 2, 1, 2, 3, 3, 4, 4, 2, 2, 4, 4, 1, 1, 2, 2, 2, 2, -1, 1, 1, 3, 2, 2, 3, 2, 1, 4, 4, 1, 2, 2, 2, 2, 2, 1, 2, 2, 3, 1, 4, 2, 3, 3, 3, 2, 3, 3, 1, 4, 3, 4, 1, 1, 4, 1, 1, 2, 1, 2, 3, 4, 4, 4, 4, 4, 4, 4, 1, 2, 2, 2, 2, 2, 3, 2, 4, 3, 3, 2, 2, 1, 3, 4, 1, 3, -2]","[6.726, 7.746, 8.239, 8.919, 9.461, 10.419, 11.137, 11.661, 12.701, 19.73, 20.438, 21.625, 23.256, 25.348, 25.979, 26.823, 28.097, 28.585, 31.25, 32.624, 33.458, 34.691, 36.906, 40.729, 41.871, 42.589, 44.748, 47.909, 49.584, 52.22, 52.73, 53.905, 55.092, 56.233, 57.101, 58.255, 58.804, 207.561, 213.102, 214.337, 215.458, 216.274, 217.304, 220.919, 221.749, 223.044, 224.802, 225.594, 227.236, 228.031, 229.237, 229.776, 230.961, 232.942, 237.864, 238.935, 240.116, 241.048, 250.973, 251.664, 253.265, 255.368, 256.783, 258.612, 259.142, 260.365, 261.826, 263.46, 265.491, 266.823, 268.522, 270.22, 271.293, 272.066, 273.193, 275.495, 276.644, 278.023, 279.131, 279.855, 281.52, 282.635, 283.868, 285.102, 286.549, 287.446, 289.514, 296.739, 298.298, 299.459, 300.138, 301.551, 304.063, 305.525, 306.97, 309.502, 310.531, 311.326, 313.05, 315.316, 316.872, 319.594, 321.26, 322.622, 324.297, 600.741]",600.741,106,6.726,Env15D0,Env15,0,"stop,replace",13,1,False
1488,6uby2db1xj,"[1, 3, 2, 2, 2, 1, 4, 2, 3, 4, 4, 4, 1, 1, 1, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 3, 3, 1, 2, 2, 2, 2, 2, 2, 3, 1, 3, 3, 2, 1, 1, 3, 4, 4, 4]","[15.132, 16.098, 18.117, 18.759, 19.375, 19.94, 20.555, 21.344, 44.654, 45.15, 45.822, 46.396, 47.308, 47.942, 48.544, 49.064, 49.753, 50.331, 50.948, 51.645, 52.41, 53.271, 53.904, 54.523, 55.096, 56.128, 56.672, 57.241, 58.044, 58.497, 59.437, 60.257, 61.754, 62.554, 63.385, 64.112, 65.232, 66.071, 66.624, 67.36, 67.944, 68.536, 69.312, 70.437, 71.043, 71.733]",72.276,46,15.132,Env15D0,Env15,0,"stop,replace",9,0,False
1489,6uby2db1xj,"[2, 3, 3, 2, 2, 2, 1, 4, 4, 3, 4, 1, 1, 1, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, -1, 3, 3, 2, 2, 2, 2, 1, 4, 4, 4, 3, 4, 1, 4, 1, 2, 3, 2, 1, 1, 3, 3, 3, 3, -1, 2, 3, 3, 2, 2, 2, 1, 4, 4, 4, 4, 3, 4, 1, 1, 1, 3, 3, 3, 2, 1, 1, 1, 1, 1, 4, 4, 4, 1, 2, 3, 3, 3, 3, 3, 3, 3, 2]","[7.707, 11.892, 15.245, 15.903, 16.448, 17.074, 17.702, 18.879, 19.593, 20.241, 20.745, 21.944, 22.775, 23.778, 25.353, 26.204, 26.907, 27.573, 28.092, 28.733, 29.257, 29.786, 31.089, 31.69, 81.292, 83.406, 86.83, 87.754, 88.339, 88.985, 89.583, 91.443, 92.108, 92.782, 93.64, 94.807, 95.791, 96.561, 97.718, 98.501, 99.045, 99.624, 100.424, 100.977, 101.584, 102.233, 103.044, 103.556, 104.167, 104.661, 106.883, 125.58, 126.593, 127.109, 127.616, 128.191, 129.897, 131.056, 131.565, 132.025, 132.714, 134.04, 134.539, 135.269, 135.841, 136.295, 136.771, 138.447, 139.141, 139.933, 140.733, 141.707, 142.845, 143.377, 143.8, 144.251, 145.326, 146.146, 146.888, 147.698, 148.38, 149.285, 150.122, 150.68, 151.224, 151.771, 152.338, 153.661, 155.243]",155.724,89,7.707,Env14D0,Env14,0,"you,replace",10,0,False
1490,pr6wdgb8vc,"[4, 3, 3, 3, 3, 3, 3, 4, 1, 1, 4, 1, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 4, 1, 1, 1, 1, 1, 4, 3, 3, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 4, 4, 1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 4, 4, 4, 4, 4, 4, 3, 4, 1, 2, 1, 4, 3, 2, 2, 2, 2, 2, 2, 2, 1, 4, 4, 4, 4, 4, 4, 3, 1, -1, 4, 4, 2, 3, 3, 3, 3, 3, 3, 4, 1, 1, 4, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 1, 1, 1, 1, 1, 3, 3, 3, 4, 3]","[116.354, 117.604, 118.122, 118.579, 119.078, 119.85, 130.683, 135.148, 182.495, 184.518, 185.745, 186.874, 187.57, 187.995, 188.355, 188.705, 189.436, 190.873, 193.493, 197.766, 198.51, 199.126, 199.814, 201.438, 202.103, 202.665, 203.197, 203.846, 204.421, 206.655, 207.442, 209.847, 211.181, 211.772, 212.288, 213.119, 213.851, 214.879, 216.584, 217.122, 220.708, 228.45, 231.485, 232.281, 233.221, 234.065, 234.553, 235.627, 243.303, 245.894, 262.929, 264.682, 265.222, 265.731, 266.524, 266.922, 268.722, 269.926, 270.341, 270.794, 272.603, 273.455, 274.178, 274.65, 275.579, 278.235, 279.086, 280.095, 280.61, 282.009, 283.16, 284.145, 285.938, 288.136, 289.094, 289.938, 290.564, 293.945, 294.555, 295.331, 296.615, 297.206, 297.717, 298.353, 299.093, 299.466, 300.828, 325.263, 326.246, 329.662, 366.058, 366.631, 380.987, 381.479, 382.064, 382.58, 383.057, 383.602, 384.138, 385.186, 385.646, 386.068, 387.318, 388.744, 389.449, 389.967, 390.476, 391.113, 391.647, 392.753, 393.587, 394.415, 396.14, 396.917, 399.051, 399.968, 400.592, 401.223, 401.602, 403.805, 404.308, 404.767, 405.523, 406.138]",406.464,124,116.354,Env12D0,Env12,0,"sink,replace",4,0,False
1491,go3sra19mj,"[-1, -1, -1, 3, 3, 4, 4, 1, 1, 2, 3, 1, 4, 1, 4, 3, 4, 1, 2, 2, 2, 1, 4, 4, 4, 3, 3, 3, 3, 3, 3, 4, 4, 3, 4, 3]","[158.315, 158.87, 159.424, 160.472, 162.717, 164.788, 166.933, 168.24, 169.182, 171.242, 174.912, 175.822, 177.423, 178.171, 188.623, 190.259, 191.172, 192.753, 194.235, 194.976, 196.05, 197.308, 197.963, 198.935, 200.732, 202.366, 202.965, 203.52, 204.233, 205.134, 206.341, 207.169, 208.455, 209.373, 210.763, 211.633]",212.971,36,158.315,Env3D0,Env3,0,float,14,0,False
1492,pr6wdgb8vc,"[3, 4, 4, 4, 4, 3, 3, 4, 3]","[28.327, 32.946, 35.241, 35.945, 36.443, 37.073, 37.609, 38.243, 38.74]",39.099,9,28.327,Env1D1,Env1,1,none,5,0,False
1493,6uby2db1xj,"[4, 4, 4, 3, 3, 4, 4, 3, 3]","[43.156, 43.796, 44.523, 45.138, 45.754, 46.872, 47.543, 48.723, 49.334]",49.845,9,43.156,Env1D0,Env1,0,none,11,0,False
1494,6uby2db1xj,"[1, 1, 2, 4, 1, 2, 1, 4, 3, 4, 1, 4, 4, 4, 4, 1, 4, 4, 1]","[15.137, 16.763, 17.647, 19.456, 20.189, 20.804, 21.459, 22.034, 22.986, 23.619, 24.216, 25.337, 26.314, 27.053, 29.497, 30.86, 31.919, 32.443, 33.096]",33.589,19,15.137,Env8D0,Env8,0,you,12,0,False
1495,onnvzfj63f,"[1, 1, 4, 4, 3, 3, 4, 3, 4, 1, 2, 4, 4, 4, 3, 3, 3, -1, 2, 3, 4, 4, 3, 4, 4, 4, 1, 4, 1, 1, 2, 2, 2, 2, 3, 2, 1, 4, 4, 1, 2, 2, 2, 3, 3, 3, -1, 4, 4, 4, 4, 4, 4, 3, 4, 2, 3, 3, -1, 4, 4, 4, 4, 4, 1, 1, 2, 4, 3, 3, 2, 2, 3, 4, 1, 2, 2, 2, 2, 2, 2, 1, 1, 4, 4, 3, 3, 3, 3, 4, 4, 4, 1, 1, 1, 4, 1, 2, 2, 3, 3, 3, 3, 2, 1, 1, 2, 1, 4, 4, 3, 4, 1, 4, 1, 2, 2, 2, 2, 2, 2, 3, 3, 2, 1, 1, 1, 4, 1, 4, 3, -1, 4, 4, 4, 4, 3, 4, 1, 4, 3, 4, 3, 2, 2, 2, 2, 2, 2, -1, 4, 4, 4, 1, 4, 1, 4, 3, 3, 2, 3, 3, 4, 4, 4, 1, 2, 2, 2, 4, 4, 1, 2, 2, 2, 2, 2, -1, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 1, 3, -1, 4, -1, 4, 4, 1, 4, 3, 4, 1, 2, 4, 4, 1, -1, 4, 4, 4, 4, 4, 1, 2, 2, 2, 2, 3, 2, 1, 2, 4, 4, 1, 4, 2, 2, 3, 3, 4, 4, 4, 1, 2, 2, 1, 4, -1, 1, -1, 4, -1, 4, 4, 4, 4, 4, 2, 2, 1, 4, 3, 4, 2, 3, 3, 4, 4, 4, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 4, 3, 1, 3, 3, 1, -1, 4, 4, 4, 4, 4, 3, 4, 1, 4, 1, 3, 3, -1, 4, 4, 4, 4, 4, 4, 3, 3, 2, 2, 1, 2, 2, 1, 2, 3, 3, 3, 3, -1, 4, 4, 4, 4, 2, 1, 1, 4, 3, 2, 3, 4, 4, 1, 4, 3, 3, 3, 3, 3, -1, 3, 4, 1, 4, 4, 4, 4, 1, 2, 2, 1, 2, 3, 3, 3, 3, 3, 3, -1, 4, 4, 4, 4, 3, -1, 1, 4, 4, 3, 4, 3, 3, 1, 2, 3, 2, 1, 4, 1, 2, 2, 2, 2, 3, 1, 1, 1, 2, 3, 3, 4, 3, 3, 2, 2, 1, 4, 4, 4, 3, 4, 1, 1, 4, 4, 1, 3, 2, 2, 4, 3, 2, 1, 1, 2, 1, 4, 4, 4, 4, 3, 3, 3, -1, 4, 4, 4, 4, 1, -1, 4, 4, 4, 4, 2, 1, 1, 4, 3, 3, 3, 2, 3, 4, 4, 4, -1, -1, 4, 4, 4, 1, 4, 4, 2, 1, 4, 4, 3, 3, 3, 3, 3, 3, -1, -1, 4, 3, 3, 4, 4, 4, 4, -1, 4, 3, 4, 1, 4, 2, 4, 4, 4, 3, 4, 4, 2, 1, 1, 3, 2, 2, 2, 2, 3, 4, 4, 4, 2, 1, 2, 1, 4, 4, 1, 4, 3, 3, 3, 3, 3, 3, -1, 3, 4, 1, 4, 3, 2, 3, 4, 4, 4, 4, 1, 4, 4, 1, 2, 1, 2, 2, 2, 1, 4, 1, 4, 3, 2, 3, 4, 4, 3, 3, 3, -1, 3, 4, 1, 1, 4, 4, 3, 4, 4, 4, 2, 1, 1, 2, 2, 2, 2, 3, 4, 4, 3, 3, 2, 3, 2, 1, 2, 4, 4, 1, 2, 3, 2, 1, 1, 2, 1, 4, 4, 4, 4, 3, 4, 4, 3, 4, 1, 2, 2, 2, 1, 4, 4, 3, -1, 4, 4, 4, 3, 2, 2, 1, -1, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -2]","[2.293, 2.635, 2.905, 3.671, 4.331, 5.592, 6.146, 6.942, 7.286, 8.05, 10.602, 12.282, 13.299, 14.382, 15.762, 16.812, 17.411, 18.962, 21.297, 22.0, 22.516, 30.775, 32.907, 33.325, 33.634, 34.045, 34.464, 34.99, 36.386, 36.853, 37.615, 38.02, 38.41, 39.387, 40.542, 40.946, 41.711, 42.31, 42.732, 43.105, 43.525, 43.988, 45.102, 45.521, 46.181, 46.939, 49.368, 51.073, 51.506, 52.677, 53.051, 53.831, 55.332, 56.381, 56.92, 58.812, 62.242, 63.309, 65.122, 68.277, 68.755, 70.31, 70.9, 71.894, 73.136, 73.766, 74.577, 79.137, 79.752, 80.215, 83.712, 85.016, 85.647, 86.035, 86.59, 87.22, 87.611, 87.939, 88.228, 88.494, 88.751, 89.155, 89.461, 89.921, 90.161, 90.746, 91.044, 91.54, 92.426, 93.252, 93.552, 93.913, 94.36, 94.706, 96.846, 97.54, 97.99, 101.082, 101.499, 102.207, 102.48, 102.834, 103.164, 103.493, 104.336, 104.832, 105.266, 105.669, 106.061, 106.255, 106.959, 107.335, 107.739, 108.15, 108.489, 108.954, 109.375, 110.251, 110.739, 111.084, 111.4, 112.06, 113.005, 113.546, 113.951, 114.351, 114.774, 115.452, 115.991, 116.41, 116.904, 118.132, 125.456, 125.875, 126.307, 126.941, 127.601, 128.064, 128.64, 129.056, 129.596, 131.322, 131.922, 137.516, 138.116, 138.66, 139.074, 139.599, 140.455, 143.342, 145.241, 145.547, 145.864, 146.591, 147.026, 147.639, 148.046, 148.464, 148.998, 149.711, 150.205, 151.362, 151.946, 152.26, 152.589, 153.011, 153.412, 155.008, 155.664, 156.746, 157.226, 157.659, 158.291, 158.604, 159.008, 159.386, 159.759, 163.369, 164.865, 165.172, 165.438, 165.759, 166.466, 167.786, 169.091, 169.901, 170.395, 170.657, 170.89, 171.173, 172.338, 186.015, 190.478, 190.886, 191.289, 191.694, 192.214, 192.548, 192.909, 196.582, 198.414, 199.633, 199.932, 200.317, 202.031, 202.717, 202.956, 203.166, 203.421, 203.722, 204.203, 204.606, 204.863, 205.134, 205.536, 205.968, 206.393, 206.885, 207.548, 208.899, 209.152, 209.781, 210.187, 210.607, 210.986, 211.687, 212.003, 212.303, 212.526, 212.766, 212.992, 213.442, 213.686, 214.163, 214.567, 216.085, 223.689, 226.056, 226.726, 226.728, 227.061, 227.292, 227.493, 228.009, 228.697, 229.778, 230.228, 230.587, 231.127, 231.682, 231.996, 232.973, 233.412, 233.752, 234.081, 234.338, 234.629, 234.951, 235.228, 235.506, 235.778, 236.241, 236.495, 236.695, 236.961, 237.245, 237.562, 237.766, 237.962, 238.229, 238.546, 238.847, 239.063, 241.01, 241.928, 242.257, 243.532, 244.026, 244.565, 245.081, 245.448, 246.465, 246.998, 247.401, 247.777, 248.001, 249.163, 249.743, 250.049, 250.282, 250.583, 250.837, 251.256, 251.784, 252.034, 253.057, 253.401, 253.701, 254.106, 254.467, 254.768, 255.128, 255.457, 255.735, 256.178, 256.669, 257.531, 258.773, 259.356, 261.383, 261.968, 263.768, 264.397, 265.118, 267.668, 268.239, 268.537, 268.912, 269.241, 269.766, 270.473, 270.972, 271.403, 273.398, 273.816, 274.299, 274.822, 275.686, 276.533, 276.906, 277.493, 278.348, 278.692, 278.973, 279.456, 279.861, 280.328, 280.776, 281.649, 282.066, 283.615, 284.993, 285.443, 285.958, 286.313, 286.792, 287.572, 288.41, 289.073, 289.763, 291.053, 317.694, 321.484, 322.624, 323.055, 323.372, 324.784, 325.155, 325.832, 326.479, 327.124, 327.572, 328.04, 328.339, 328.682, 329.123, 329.447, 329.807, 330.056, 330.302, 330.767, 331.341, 331.667, 332.011, 332.325, 332.975, 333.558, 333.963, 334.728, 335.809, 336.293, 336.722, 337.096, 337.487, 337.982, 338.36, 338.747, 339.182, 339.497, 340.022, 340.461, 340.894, 341.207, 341.582, 342.212, 343.328, 343.878, 344.43, 345.017, 345.784, 346.233, 346.534, 347.072, 347.386, 347.837, 348.076, 348.301, 348.65, 349.926, 350.214, 350.733, 351.495, 354.2, 354.8, 358.354, 358.804, 363.259, 364.766, 365.494, 365.954, 367.909, 368.433, 369.198, 369.632, 370.578, 371.013, 371.462, 372.409, 372.948, 373.368, 373.789, 374.148, 375.424, 397.567, 400.132, 400.847, 401.118, 401.457, 401.801, 402.882, 403.692, 404.38, 404.847, 405.192, 405.597, 405.885, 406.181, 406.48, 409.407, 409.887, 410.231, 410.515, 412.318, 414.502, 426.793, 429.491, 429.91, 430.51, 430.9, 431.21, 431.815, 452.983, 454.633, 455.238, 455.86, 456.566, 457.089, 457.885, 458.576, 458.873, 459.144, 459.672, 460.306, 460.855, 461.306, 461.709, 462.357, 462.999, 463.373, 463.639, 463.914, 464.304, 464.753, 465.144, 465.54, 467.036, 467.379, 467.769, 468.203, 468.52, 468.954, 469.269, 469.642, 470.004, 470.365, 471.085, 472.677, 473.139, 473.56, 474.055, 475.39, 477.791, 478.269, 479.246, 479.678, 480.008, 480.309, 480.941, 481.345, 481.779, 482.304, 483.041, 484.361, 484.997, 485.394, 485.815, 486.264, 486.804, 487.374, 487.78, 488.169, 489.282, 490.36, 491.486, 491.95, 492.384, 492.878, 493.419, 493.808, 495.79, 496.57, 496.916, 497.183, 498.614, 509.286, 509.979, 513.702, 514.104, 514.733, 515.258, 515.738, 516.083, 516.716, 517.885, 521.05, 521.665, 522.098, 522.76, 523.404, 523.762, 524.274, 524.724, 525.158, 525.475, 525.807, 526.107, 526.433, 526.884, 527.183, 527.625, 528.024, 528.502, 528.728, 529.058, 529.418, 529.794, 530.108, 530.408, 530.828, 531.188, 531.518, 532.493, 533.23, 533.678, 534.428, 536.47, 536.963, 538.346, 538.703, 539.028, 539.363, 539.784, 540.112, 540.472, 540.803, 541.163, 541.479, 542.26, 543.894, 549.685, 550.178, 551.17, 551.572, 551.963, 552.758, 553.284, 555.748, 560.936, 564.668, 567.103, 567.552, 568.152, 569.637, 583.026, 585.211, 585.961, 593.796, 594.531, 595.281, 602.135]",602.135,610,2.293,Env3D1,Env3,1,float,7,1,False
1496,9yntp1rj2g,"[4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, -1]","[39.064, 39.375, 39.555, 39.71, 40.031, 40.262, 40.454, 40.834, 41.06, 41.302, 41.532, 41.708, 41.854, 42.009, 44.818]",44.818,15,39.064,Tutorial1,Tutorial1,0,tutorial,tutorial0,0,True
1497,9yntp1rj2g,"[1, 1, 4, 4, 4, 3, 3, 3, 3, 4, 4, 3, -1]","[2.301, 2.592, 3.089, 3.314, 3.491, 3.691, 3.866, 4.022, 4.228, 4.58, 4.94, 5.166, 8.006]",8.006,13,2.301,Tutorial2,Tutorial2,0,tutorial,tutorial1,0,True
1498,9yntp1rj2g,"[1, 4, 4, 4, 4, 3, 3, 1, 3, 3, 3, 3, 1, 4, 3, 2, 3, 4, 3, 2, 1, 1, 2, 2, 3, 1, 1, 2, 2, 3, 3, 2, 3, 4, 4, 1, 1, 1, 4, 4, 4, -1]","[10.635, 11.547, 11.764, 11.925, 12.236, 12.612, 12.818, 23.992, 34.568, 34.813, 35.712, 35.988, 36.74, 37.524, 37.895, 38.362, 38.889, 39.24, 39.597, 39.932, 40.425, 42.533, 43.115, 43.336, 43.787, 44.239, 44.505, 44.837, 45.042, 45.489, 45.891, 46.307, 46.754, 47.08, 47.291, 47.993, 48.38, 48.576, 48.907, 49.098, 49.344, 52.795]",52.795,42,10.635,Tutorial3,Tutorial3,0,tutorial,tutorial2,0,True
1499,ra8yptldxd,"[1, 2, 2, 2, 2, 1, 1, 1, 2, -1]","[23.153, 23.481, 23.673, 23.881, 24.089, 24.39, 24.672, 24.901, 25.097, 29.934]",29.934,10,23.153,Tutorial1,Tutorial1,0,tutorial,tutorial0,0,True
1500,ra8yptldxd,"[4, 4, 4, 4, 4, 3, 3, 3, 3, -1]","[6.504, 7.34, 7.525, 7.844, 8.506, 8.83, 9.045, 9.209, 9.624, 11.792]",11.792,10,6.504,Tutorial2,Tutorial2,0,tutorial,tutorial1,0,True
1501,9yntp1rj2g,"[4, 1, 1, 4, 4, 4, 4, 3, 3, 2, 2, 1, 1, 1, 1, 2, 2, 2, -1]","[19.117, 19.749, 20.055, 20.507, 20.743, 21.2, 21.757, 22.269, 22.705, 23.137, 23.383, 23.812, 24.03, 24.206, 24.447, 25.08, 25.285, 25.661, 28.839]",28.839,19,19.117,Tutorial4,Tutorial4,0,tutorial,tutorial3,0,True
1502,ra8yptldxd,"[4, 3, 3, 3, 3, 3, 3, 4, 1, 2, 1, 4, 4, 4, 4, 3, 4, 1, 2, 2, 2, 2, 2, 2, 2, 3, 3, 4, 1, 2, 1, 4, 4, 4, 4, 4, 4, 2, 2, 1, 4, 2, 2, -1, 3, 3, 4, 3, 3, 4, 1, 2, 2, 2, 3, 4, 4, 1, 4, 4, 4, 1, -1]","[18.048, 18.388, 18.572, 18.71, 18.833, 19.345, 19.435, 19.782, 20.238, 21.988, 22.259, 22.507, 22.685, 22.852, 23.209, 23.626, 23.888, 24.096, 24.644, 24.86, 25.014, 25.198, 25.356, 25.526, 26.199, 26.606, 27.329, 27.534, 27.825, 28.114, 28.53, 28.848, 29.023, 29.136, 29.279, 29.429, 29.769, 30.155, 31.187, 34.647, 35.001, 35.935, 36.124, 38.846, 41.032, 41.713, 42.065, 42.741, 42.874, 43.25, 43.723, 43.916, 44.063, 44.215, 45.93, 46.159, 46.317, 46.736, 47.019, 47.212, 47.446, 47.622, 50.18]",50.18,63,18.048,Tutorial3,Tutorial3,0,tutorial,tutorial2,0,True
1503,9yntp1rj2g,"[4, 4, 4, 4, 4, 4, 3, 4, 3, 2, 1, 2, 2, 2, 1, 2, 2, 3, 2, 3, 4, 4, 1, 1, -1]","[29.553, 29.838, 30.16, 31.183, 32.108, 32.458, 32.855, 33.211, 33.582, 34.21, 34.828, 35.465, 35.671, 35.857, 36.188, 36.635, 36.845, 37.367, 38.01, 38.436, 38.738, 38.953, 40.079, 40.293, 43.046]",43.046,25,29.553,Tutorial5,Tutorial5,0,tutorial,tutorial4,0,True
